LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:45,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-78, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-76, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2020-03-25 07:04:46,1900-01-00 00:00:00,Juanjo489,20:10:7A:84:2F:A4,0, WPA2 ,0.000000,0.000000,0.000,0.000,AP
